Date,Price
2025-06-27 10:53:14.005655,59.41715197067634
2025-06-28 10:53:14.005655,70.35721133096833
2025-06-29 10:53:14.005655,6.942779111499863
2025-06-30 10:53:14.005655,20.849290740978553
2025-07-01 10:53:14.005655,0.6150965608514136
2025-07-02 10:53:14.005655,48.34500844705138
2025-07-03 10:53:14.005655,92.60474807686789
2025-07-04 10:53:14.005655,82.70146704850562
2025-07-05 10:53:14.005655,30.973048646597523
2025-07-06 10:53:14.005655,84.70913320928616
2025-07-07 10:53:14.005655,69.37350009535847
2025-07-08 10:53:14.005655,37.74791605525941
2025-07-09 10:53:14.005655,7.530337168128121
2025-07-10 10:53:14.005655,19.542016269254525
2025-07-11 10:53:14.005655,44.164484852936546
2025-07-12 10:53:14.005655,49.11526188841836
2025-07-13 10:53:14.005655,50.510670541461565
2025-07-14 10:53:14.005655,97.76294780495392
2025-07-15 10:53:14.005655,70.94376786607548
2025-07-16 10:53:14.005655,21.792366783644834
2025-07-17 10:53:14.005655,62.48301578848614
2025-07-18 10:53:14.005655,22.488846311859223
2025-07-19 10:53:14.005655,7.061400321061506
2025-07-20 10:53:14.005655,8.343930377404252
2025-07-21 10:53:14.005655,42.63212418112585
2025-07-22 10:53:14.005655,43.00459147367073
2025-07-23 10:53:14.005655,18.92718887892165
2025-07-24 10:53:14.005655,42.4149079558604
2025-07-25 10:53:14.005655,66.61016844193375
2025-07-26 10:53:14.005655,19.156028651735436
